Pixel,K_3_0,K_5_0,K_7_0,K_3_25,K_5_25,K_7_25,K_3_50,K_5_50,K_7_50,K_3_100,K_5_100,K_7_100
535,1,0,5,0,1,4,1,1,5,1,1,5
536,1,0,5,0,1,4,1,1,5,1,1,5
537,1,0,4,0,1,1,1,1,2,1,1,2
538,1,0,5,0,1,4,1,1,5,1,1,5
539,1,0,5,0,1,4,1,1,5,1,1,5
540,1,4,0,0,3,5,1,4,1,1,4,1
541,2,4,2,2,3,3,2,4,4,2,4,4
542,2,2,6,1,0,3,0,2,4,0,2,4
543,2,2,2,2,0,3,2,2,4,2,2,4
544,2,4,2,2,0,3,2,2,4,2,2,4
545,2,2,2,2,0,3,2,2,4,2,2,4
546,2,2,2,2,0,3,2,2,4,2,2,4
547,2,4,0,2,3,5,2,4,1,2,4,1
548,1,0,4,0,1,1,1,4,2,1,4,2
549,2,4,0,2,3,5,2,4,1,2,4,1
550,2,2,2,2,0,3,2,2,4,2,2,4
551,0,3,1,1,4,0,0,0,0,0,0,0
552,0,3,6,1,4,0,0,0,0,0,0,0
553,0,3,6,1,4,0,0,0,0,0,0,0
554,0,3,1,1,4,0,0,0,0,0,0,0
555,0,3,6,1,4,0,0,0,0,0,0,0
556,0,2,6,1,4,0,0,0,0,0,0,0
557,0,2,6,1,0,0,0,2,0,0,2,0
558,0,3,6,1,4,0,0,0,0,0,0,0
559,0,3,1,1,4,0,0,0,0,0,0,0
560,0,3,1,1,4,0,0,0,0,0,0,0
561,0,3,1,1,4,0,0,0,0,0,0,0
562,0,3,6,1,4,0,0,0,0,0,0,0
563,0,2,6,1,4,0,0,0,0,0,0,0
564,0,2,6,1,4,0,0,0,0,0,0,0
565,0,2,6,1,4,0,0,0,0,0,0,0
566,0,3,1,1,4,0,0,0,0,0,0,0
567,0,3,1,1,4,6,0,0,6,0,0,6
568,0,3,1,1,4,6,0,0,6,0,0,6
569,0,3,1,1,4,0,0,0,0,0,0,0
570,0,3,1,1,4,0,0,0,0,0,0,0
571,0,3,6,1,4,0,0,0,0,0,0,0
572,0,2,6,1,4,0,0,0,0,0,0,0
573,0,2,6,1,0,0,0,0,0,0,0,0
574,0,2,6,1,0,0,0,2,0,0,2,0
575,0,2,6,1,4,0,0,0,0,0,0,0
576,0,2,6,1,0,0,0,0,0,0,0,0
577,0,3,6,1,4,0,0,0,0,0,0,0
578,0,3,1,1,4,6,0,0,6,0,0,6
579,0,3,1,1,4,6,0,0,6,0,0,6
580,0,3,1,1,4,0,0,0,0,0,0,0
581,0,2,6,1,4,0,0,0,0,0,0,0
582,0,3,6,1,4,0,0,0,0,0,0,0
583,0,3,6,1,4,0,0,0,0,0,0,0
584,0,3,6,1,4,0,0,0,6,0,0,6
585,0,2,6,1,0,3,0,2,4,0,2,4
586,0,2,6,1,0,6,0,2,6,0,2,6
587,0,2,6,1,0,3,0,2,4,0,2,4
588,0,2,6,1,0,3,0,2,4,0,2,4
589,0,2,6,1,0,3,0,2,4,0,2,4
590,0,3,6,1,4,0,0,0,0,0,0,0
591,0,3,1,1,4,0,0,0,6,0,0,6
592,0,3,1,1,4,6,0,0,6,0,0,6
593,0,3,1,1,4,6,0,0,6,0,0,6
594,0,3,6,1,4,6,0,0,6,0,0,6
595,2,2,2,2,0,3,2,2,4,2,2,4
596,0,3,6,1,2,6,0,3,6,0,3,6
597,0,1,3,1,2,2,0,3,3,0,3,3
598,0,1,3,1,2,2,0,3,3,0,3,3
599,1,0,5,0,1,1,1,1,5,1,1,5
600,1,0,4,0,1,1,1,1,2,1,1,2
601,1,0,4,0,1,1,1,1,2,1,1,2
602,1,0,5,0,1,4,1,1,5,1,1,5
603,1,0,5,0,1,4,1,1,5,1,1,5
604,2,4,5,2,3,4,1,4,5,1,4,5
605,2,4,5,2,3,4,1,4,5,1,4,5
606,1,4,5,0,3,4,1,4,5,1,4,5
607,1,4,5,0,3,4,1,4,5,1,4,5
608,1,0,5,0,1,4,1,1,5,1,1,5
609,1,0,5,0,1,4,1,1,5,1,1,5
610,1,0,5,0,1,4,1,1,5,1,1,5
611,1,0,4,0,1,1,1,1,2,1,1,2
612,1,0,4,0,1,1,1,1,2,1,1,2
613,1,0,4,0,1,1,1,1,2,1,1,2
614,1,0,4,0,1,1,1,1,2,1,1,2
615,1,0,4,0,1,1,1,1,2,1,1,2
616,1,0,0,0,1,5,1,4,1,1,4,1
617,2,2,2,2,0,3,2,2,4,2,2,4
618,0,2,6,1,4,0,0,0,0,0,0,0
619,2,2,2,2,0,3,2,2,4,2,2,4
620,2,2,2,2,0,3,2,2,4,2,2,4
621,2,2,6,1,0,3,0,2,4,0,2,4
622,2,2,2,2,0,3,2,2,4,2,2,4
623,1,4,0,0,3,5,2,4,1,2,4,1
624,1,0,0,0,3,5,1,4,1,1,4,1
625,1,4,0,0,3,5,1,4,1,1,4,1
626,2,2,2,2,0,3,2,2,4,2,2,4
627,0,2,6,1,4,0,0,0,0,0,0,0
628,2,2,6,1,0,3,0,2,4,0,2,4
629,0,3,6,1,4,0,0,0,0,0,0,0
630,0,3,6,1,4,0,0,0,0,0,0,0
631,0,2,6,1,0,0,0,2,0,0,2,0
632,0,3,1,1,4,0,0,0,0,0,0,0
633,0,3,1,1,4,0,0,0,0,0,0,0
634,0,3,1,1,4,0,0,0,0,0,0,0
635,0,3,1,1,4,0,0,0,0,0,0,0
636,0,3,6,1,4,0,0,0,0,0,0,0
637,0,3,1,1,4,0,0,0,0,0,0,0
638,0,3,1,1,4,0,0,0,0,0,0,0
639,0,2,6,1,0,0,0,2,0,0,2,0
640,2,2,6,2,0,3,2,2,4,2,2,4
641,0,3,6,1,4,0,0,0,0,0,0,0
642,0,3,6,1,4,0,0,0,0,0,0,0
643,0,3,6,1,4,0,0,0,0,0,0,0
644,0,3,1,1,4,0,0,0,0,0,0,0
645,0,3,1,1,4,0,0,0,0,0,0,0
646,0,3,6,1,4,0,0,0,0,0,0,0
647,0,3,6,1,4,0,0,0,0,0,0,0
648,0,3,1,1,4,0,0,0,0,0,0,0
649,0,3,1,1,4,0,0,0,0,0,0,0
650,0,3,1,1,4,6,0,0,6,0,0,6
651,0,3,1,1,4,6,0,0,6,0,0,6
652,0,3,1,1,4,0,0,0,0,0,0,0
653,0,3,6,1,4,0,0,0,0,0,0,0
654,0,2,6,1,4,0,0,0,0,0,0,0
655,0,2,6,1,4,0,0,0,0,0,0,0
656,0,3,6,1,4,0,0,0,6,0,0,6
657,0,3,1,1,4,0,0,0,6,0,0,6
658,0,3,1,1,4,0,0,0,0,0,0,0
659,0,3,6,1,4,0,0,0,0,0,0,0
660,0,3,6,1,4,0,0,0,0,0,0,0
661,0,3,1,1,4,6,0,0,6,0,0,6
662,0,3,1,1,4,6,0,0,6,0,0,6
663,0,3,6,1,4,0,0,0,0,0,0,0
664,0,3,6,1,4,0,0,0,0,0,0,0
665,0,3,1,1,4,0,0,0,6,0,0,6
666,0,3,1,1,4,6,0,0,6,0,0,6
667,0,3,1,1,4,0,0,0,6,0,0,6
668,0,3,1,1,4,0,0,0,0,0,0,0
669,0,3,1,1,4,0,0,0,0,0,0,0
670,0,3,6,1,4,0,0,0,0,0,0,0
671,0,2,6,1,0,0,0,0,0,0,0,0
672,0,2,6,1,0,0,0,2,0,0,2,0
673,0,2,6,1,0,0,0,2,4,0,2,4
674,0,3,6,1,4,0,0,0,6,0,0,6
675,0,3,6,1,4,0,0,0,0,0,0,0
676,0,3,6,1,4,0,0,0,6,0,0,6
677,2,2,2,2,0,3,2,2,4,2,2,4
678,2,2,2,2,0,3,2,2,4,2,2,4
679,0,2,6,1,0,0,0,2,4,0,2,4
680,0,1,6,1,2,2,0,3,3,0,3,3
681,0,1,3,1,2,2,0,3,3,0,3,3
682,0,3,1,1,4,0,0,0,0,0,0,0
683,0,3,6,1,4,0,0,0,0,0,0,0
684,1,0,4,0,1,1,1,1,2,1,1,2
685,1,0,5,0,1,4,1,1,5,1,1,5
686,1,0,5,0,1,4,1,1,5,1,1,5
687,1,0,5,0,1,4,1,1,5,1,1,5
688,1,0,5,0,1,4,1,1,5,1,1,5
689,2,4,5,2,3,4,1,4,5,1,4,5
690,2,4,5,2,3,4,2,4,5,2,4,5
691,1,4,5,0,3,4,1,4,5,1,4,5
692,1,0,5,0,1,4,1,1,5,1,1,5
693,1,0,5,0,1,4,1,1,5,1,1,5
694,1,0,5,0,1,4,1,1,5,1,1,5
695,1,0,4,0,1,1,1,1,2,1,1,2
696,1,0,5,0,1,4,1,1,5,1,1,5
697,1,0,5,0,1,4,1,1,5,1,1,5
698,1,0,4,0,1,1,1,1,2,1,1,2
699,1,0,4,0,1,1,1,1,2,1,1,2
700,1,0,5,0,1,4,1,1,5,1,1,5
701,1,0,5,0,1,4,1,1,5,1,1,5
702,1,0,5,0,1,1,1,1,5,1,1,5
703,1,4,0,0,3,5,1,4,1,1,4,1
704,2,2,2,2,0,3,2,2,4,2,2,4
705,2,2,6,1,0,3,0,2,4,0,2,4
706,2,2,2,2,0,3,2,2,4,2,2,4
707,2,2,2,2,0,3,2,2,4,2,2,4
708,2,2,2,2,0,3,2,2,4,2,2,4
709,2,4,0,2,3,5,2,4,1,2,4,1
710,1,4,0,0,3,5,2,4,1,2,4,1
711,1,4,0,2,3,5,2,4,1,2,4,1
712,1,4,0,2,3,5,2,4,1,2,4,1
713,2,2,6,1,0,3,0,2,4,0,2,4
714,0,2,6,1,4,0,0,0,0,0,0,0
715,2,2,2,2,0,3,2,2,4,2,2,4
716,2,4,0,2,3,5,2,4,1,2,4,1
717,2,4,2,2,3,5,2,4,1,2,4,1
718,2,2,2,2,0,3,2,2,4,2,2,4
719,2,2,6,2,0,3,2,2,4,2,2,4
720,0,2,6,1,0,0,0,2,0,0,2,0
721,0,2,6,1,4,0,0,0,0,0,0,0
722,0,3,6,1,4,0,0,0,0,0,0,0
723,0,3,6,1,4,0,0,0,0,0,0,0
724,0,3,6,1,4,0,0,0,0,0,0,0
725,0,3,6,1,4,0,0,0,0,0,0,0
726,0,3,6,1,4,0,0,0,0,0,0,0
727,0,2,6,1,0,0,0,2,0,0,2,0
728,2,2,2,2,0,3,2,2,4,2,2,4
729,0,2,6,1,4,0,0,0,0,0,0,0
730,0,3,6,1,4,0,0,0,0,0,0,0
731,0,3,1,1,4,0,0,0,0,0,0,0
732,0,3,1,1,4,0,0,0,0,0,0,0
733,0,3,1,1,4,0,0,0,0,0,0,0
734,0,3,1,1,4,0,0,0,0,0,0,0
735,0,3,1,1,4,0,0,0,0,0,0,0
736,0,3,6,1,4,0,0,0,0,0,0,0
737,0,2,6,1,0,0,0,2,0,0,2,0
738,0,2,6,1,4,0,0,0,0,0,0,0
739,0,3,6,1,4,0,0,0,0,0,0,0
740,0,2,6,1,4,0,0,0,0,0,0,0
741,0,2,6,1,4,0,0,0,0,0,0,0
742,0,3,6,1,4,0,0,0,0,0,0,0
743,0,2,6,1,4,0,0,0,0,0,0,0
744,0,3,1,1,4,0,0,0,0,0,0,0
745,0,3,1,1,4,0,0,0,0,0,0,0
746,0,3,1,1,4,0,0,0,0,0,0,0
747,0,3,1,1,4,0,0,0,0,0,0,0
748,0,3,1,1,4,0,0,0,0,0,0,0
749,0,3,1,1,4,0,0,0,0,0,0,0
750,0,2,6,1,4,0,0,0,0,0,0,0
751,0,3,1,1,4,0,0,0,0,0,0,0
752,0,3,1,1,4,0,0,0,0,0,0,0
753,0,3,1,1,4,0,0,0,0,0,0,0
754,0,3,6,1,4,0,0,0,0,0,0,0
755,0,2,6,1,4,0,0,0,0,0,0,0
756,0,3,6,1,4,0,0,0,0,0,0,0
757,0,3,6,1,4,0,0,0,0,0,0,0
758,0,3,6,1,4,0,0,0,0,0,0,0
759,0,3,6,1,4,0,0,0,0,0,0,0
760,0,3,6,1,4,0,0,0,0,0,0,0
761,0,3,1,1,4,6,0,0,6,0,0,6
762,0,3,1,1,4,0,0,0,0,0,0,0
763,0,3,6,1,4,0,0,0,6,0,0,6
764,0,3,1,1,4,6,0,0,6,0,0,6
765,0,2,6,1,0,3,0,2,4,0,2,4
766,0,2,6,1,0,0,0,2,6,0,2,6
767,0,3,1,1,4,0,0,0,6,0,0,6
768,0,3,1,1,4,0,0,0,0,0,0,0
769,0,3,1,1,4,0,0,0,0,0,0,0
770,0,3,1,1,4,0,0,0,0,0,0,0
771,0,2,6,1,0,0,0,0,0,0,0,0
772,0,2,6,1,0,0,0,2,0,0,2,0
773,0,2,6,1,0,0,0,2,0,0,2,0
774,0,2,6,1,4,0,0,0,0,0,0,0
775,0,3,1,1,4,0,0,0,0,0,0,0
776,0,3,1,1,4,0,0,0,6,0,0,6
777,2,2,6,1,0,3,0,2,4,0,2,4
778,0,3,6,1,4,0,0,0,6,0,0,6
779,0,3,1,1,4,6,0,0,6,0,0,6
780,2,2,2,2,0,3,2,2,4,2,2,4
781,2,4,2,2,3,5,2,4,1,2,4,1
782,0,2,6,1,2,6,0,3,6,0,3,6
783,0,2,6,1,0,0,0,2,0,0,2,0
784,0,2,6,1,0,0,0,2,0,0,2,0
785,0,2,6,1,0,0,0,2,4,0,2,4
786,1,0,4,0,1,1,1,1,2,1,1,2
787,1,0,5,0,1,4,1,1,5,1,1,5
788,1,0,5,0,1,4,1,1,5,1,1,5
789,1,4,5,0,3,4,1,4,5,1,4,5
790,2,4,5,2,3,4,1,4,5,1,4,5
791,1,4,5,0,3,4,1,4,5,1,4,5
792,1,0,5,0,1,4,1,1,5,1,1,5
793,1,0,5,0,1,4,1,1,5,1,1,5
794,1,0,5,0,1,4,1,1,5,1,1,5
795,1,0,5,0,1,4,1,1,5,1,1,5
796,1,0,4,0,1,1,1,1,2,1,1,2
797,1,0,5,0,1,4,1,1,5,1,1,5
798,1,0,5,0,1,4,1,1,5,1,1,5
799,1,0,5,0,1,4,1,1,5,1,1,5
800,1,0,5,0,1,4,1,1,5,1,1,5
801,1,0,4,0,1,1,1,1,2,1,1,2
802,1,0,4,0,1,1,1,1,2,1,1,2
803,1,0,4,0,1,1,1,1,2,1,1,2
804,1,0,5,0,1,4,1,1,5,1,1,5
805,1,0,5,0,1,4,1,1,5,1,1,5
806,1,0,0,0,3,5,1,4,1,1,4,1
807,2,2,2,2,0,3,2,2,4,2,2,4
808,2,2,2,2,0,3,2,2,4,2,2,4
809,2,4,2,2,3,3,2,4,4,2,4,4
810,2,4,0,2,3,5,2,4,1,2,4,1
811,1,4,0,0,3,5,2,4,1,2,4,1
812,1,0,0,0,3,5,1,4,1,1,4,1
813,2,4,0,2,3,5,2,4,1,2,4,1
814,1,4,0,0,3,5,1,4,1,1,4,1
815,2,4,2,2,3,5,2,4,1,2,4,1
816,2,2,6,1,0,3,0,2,4,0,2,4
817,2,2,2,2,0,3,2,2,4,2,2,4
818,2,4,0,2,3,5,2,4,1,2,4,1
819,2,4,2,2,3,5,2,4,1,2,4,1
820,0,2,6,1,0,0,0,2,0,0,2,0
821,2,2,6,1,0,3,0,2,4,0,2,4
822,2,2,2,2,0,3,2,2,4,2,2,4
823,2,2,6,1,0,0,0,2,0,0,2,0
824,0,3,6,1,4,0,0,0,0,0,0,0
825,0,2,6,1,4,0,0,0,0,0,0,0
826,0,3,6,1,4,0,0,0,0,0,0,0
827,0,3,6,1,4,0,0,0,0,0,0,0
828,0,3,6,1,4,0,0,0,0,0,0,0
829,0,3,6,1,4,0,0,0,0,0,0,0
830,0,2,6,1,0,0,0,0,0,0,0,0
831,2,2,6,1,0,3,0,2,4,0,2,4
832,2,2,2,2,0,3,2,2,4,2,2,4
833,0,3,1,1,4,0,0,0,0,0,0,0
834,0,3,6,1,4,0,0,0,0,0,0,0
835,2,2,6,1,0,3,0,2,4,0,2,4
836,2,2,2,2,0,3,2,2,4,2,2,4
837,2,2,6,1,0,3,0,2,4,0,2,4
838,0,3,6,1,4,0,0,0,0,0,0,0
839,0,3,1,1,4,0,0,0,0,0,0,0
840,0,3,1,1,4,0,0,0,0,0,0,0
841,0,3,1,1,4,0,0,0,0,0,0,0
842,0,3,6,1,4,0,0,0,0,0,0,0
843,0,3,6,1,4,0,0,0,0,0,0,0
844,0,3,1,1,4,0,0,0,0,0,0,0
845,0,2,6,1,4,0,0,0,0,0,0,0
846,0,2,6,1,0,0,0,2,0,0,2,0
847,0,2,6,1,4,0,0,0,0,0,0,0
848,0,2,6,1,0,0,0,2,0,0,2,0
849,0,2,6,1,4,0,0,0,0,0,0,0
850,0,3,1,1,4,0,0,0,0,0,0,0
851,0,3,6,1,4,0,0,0,0,0,0,0
852,0,3,6,1,4,0,0,0,0,0,0,0
853,0,2,6,1,4,0,0,0,0,0,0,0
854,0,3,6,1,4,0,0,0,0,0,0,0
855,0,3,1,1,4,0,0,0,0,0,0,0
856,0,3,1,1,4,0,0,0,0,0,0,0
857,0,3,6,1,4,0,0,0,0,0,0,0
858,0,3,6,1,4,0,0,0,0,0,0,0
859,0,3,6,1,4,0,0,0,0,0,0,0
860,0,3,1,1,4,0,0,0,0,0,0,0
861,0,2,6,1,4,0,0,0,0,0,0,0
862,0,3,1,1,4,0,0,0,0,0,0,0
863,0,3,1,1,4,0,0,0,0,0,0,0
864,0,2,6,1,0,0,0,2,0,0,2,0
865,0,3,6,1,4,0,0,0,0,0,0,0
866,0,3,6,1,4,0,0,0,0,0,0,0
867,0,3,6,1,4,0,0,0,6,0,0,6
868,0,3,6,1,4,6,0,0,6,0,0,6
869,0,2,6,1,0,0,0,2,4,0,2,4
870,0,3,1,1,4,6,0,0,6,0,0,6
871,0,3,1,1,4,6,0,0,6,0,0,6
872,0,3,1,1,4,0,0,0,6,0,0,6
873,0,3,6,1,4,0,0,0,6,0,0,6
874,0,2,6,1,0,0,0,2,0,0,2,0
875,0,3,6,1,4,0,0,0,0,0,0,0
876,0,3,1,1,4,0,0,0,0,0,0,0
877,0,3,1,1,4,0,0,0,0,0,0,0
878,0,3,6,1,4,0,0,0,0,0,0,0
879,0,3,1,1,4,0,0,0,0,0,0,0
880,0,3,1,1,4,0,0,0,0,0,0,0
881,0,3,1,1,4,0,0,0,0,0,0,0
882,0,3,1,1,4,6,0,0,6,0,0,6
883,0,3,1,1,4,6,0,0,6,0,0,6
884,0,3,1,1,4,6,0,0,6,0,0,6
885,0,3,1,1,4,6,0,0,6,0,0,6
886,0,3,1,1,4,6,0,0,6,0,0,6
887,2,2,6,2,0,3,2,2,4,2,2,4
888,2,4,0,2,3,5,2,4,1,2,4,1
889,2,4,2,2,3,5,2,4,1,2,4,1
890,2,4,2,2,3,5,2,4,1,2,4,1
891,2,2,2,2,0,3,2,4,4,2,4,4
892,2,1,3,2,2,2,2,3,3,2,3,3
893,2,2,6,2,0,3,2,2,4,2,2,4
894,1,0,4,0,1,1,1,1,2,1,1,2
895,1,0,4,0,1,1,1,1,2,1,1,2
896,1,0,4,0,1,1,1,1,2,1,1,2
897,1,0,5,0,1,4,1,1,5,1,1,5
898,1,4,5,0,3,4,1,1,5,1,1,5
899,1,4,5,0,3,4,1,4,5,1,4,5
900,1,0,5,0,3,4,1,1,5,1,1,5
901,1,0,5,0,1,4,1,1,5,1,1,5
902,1,0,5,0,1,4,1,1,5,1,1,5
903,1,0,5,0,1,4,1,1,5,1,1,5
904,1,0,4,0,1,1,1,1,5,1,1,5
905,1,0,5,0,1,4,1,1,5,1,1,5
906,1,0,5,0,1,4,1,1,5,1,1,5
907,1,0,5,0,1,4,1,1,5,1,1,5
908,1,4,5,0,3,4,1,1,5,1,1,5
909,2,4,5,2,3,4,1,4,5,1,4,5
910,1,0,5,0,3,4,1,1,5,1,1,5
911,1,0,5,0,1,4,1,1,5,1,1,5
912,1,0,5,0,1,4,1,1,5,1,1,5
913,1,0,4,0,1,1,1,1,2,1,1,2
914,1,0,5,0,1,4,1,1,5,1,1,5
915,1,0,5,0,1,4,1,1,5,1,1,5
916,1,0,4,0,1,1,1,1,2,1,1,2
917,2,4,0,2,3,5,2,4,1,2,4,1
918,2,2,2,2,0,3,2,2,4,2,2,4
919,2,2,2,2,0,3,2,2,4,2,2,4
920,2,2,2,2,0,3,2,2,4,2,2,4
921,1,0,0,0,3,5,1,4,1,1,4,1
922,1,0,4,0,1,1,1,1,2,1,1,2
923,1,0,5,0,1,4,1,1,5,1,1,5
924,1,0,5,0,1,1,1,1,5,1,1,5
925,1,0,4,0,1,1,1,1,2,1,1,2
926,1,0,0,0,1,5,1,1,1,1,1,1
927,1,0,0,0,3,5,1,4,1,1,4,1
928,1,4,0,2,3,5,2,4,1,2,4,1
929,2,4,2,2,0,3,2,2,4,2,2,4
930,0,2,6,1,4,0,0,0,0,0,0,0
931,2,2,6,1,0,3,0,2,4,0,2,4
932,2,4,0,2,3,5,2,4,1,2,4,1
933,2,4,0,2,3,5,2,4,1,2,4,1
934,2,4,2,2,0,3,2,2,4,2,2,4
935,2,2,6,1,0,0,0,2,0,0,2,0
936,2,2,2,2,0,3,0,2,4,0,2,4
937,2,4,2,2,3,3,2,2,4,2,2,4
938,2,4,2,2,0,3,2,2,4,2,2,4
939,0,2,6,1,0,0,0,2,0,0,2,0
940,0,3,6,1,4,0,0,0,0,0,0,0
941,0,2,6,1,4,0,0,0,0,0,0,0
942,0,2,6,1,0,0,0,2,0,0,2,0
943,2,2,6,2,0,3,0,2,4,0,2,4
944,2,2,2,2,0,3,2,2,4,2,2,4
945,2,2,2,2,0,3,2,2,4,2,2,4
946,2,4,2,2,0,3,2,2,4,2,2,4
947,2,2,2,2,0,3,2,2,4,2,2,4
948,0,2,6,1,0,0,0,2,0,0,2,0
949,0,3,6,1,4,0,0,0,0,0,0,0
950,0,3,1,1,4,0,0,0,0,0,0,0
951,2,2,2,2,0,3,2,2,4,2,2,4
952,1,4,0,2,3,5,2,4,1,2,4,1
953,2,4,2,2,3,5,2,4,1,2,4,1
954,2,2,6,2,0,3,2,2,4,2,2,4
955,2,2,6,2,0,3,2,2,4,2,2,4
956,0,2,6,1,0,0,0,2,0,0,2,0
957,0,3,1,1,4,0,0,0,0,0,0,0
958,0,2,6,1,0,0,0,2,0,0,2,0
959,2,2,6,1,0,3,0,2,4,0,2,4
960,0,2,6,1,4,0,0,0,0,0,0,0
961,0,3,6,1,4,0,0,0,0,0,0,0
962,0,2,6,1,4,0,0,0,0,0,0,0
963,0,2,6,1,0,0,0,0,0,0,0,0
964,0,2,6,1,0,0,0,2,0,0,2,0
965,0,2,6,1,4,0,0,0,0,0,0,0
966,0,3,1,1,4,0,0,0,0,0,0,0
967,0,3,6,1,4,0,0,0,0,0,0,0
968,0,2,6,1,4,0,0,0,0,0,0,0
969,0,2,6,1,4,0,0,0,0,0,0,0
970,0,2,6,1,4,0,0,0,0,0,0,0
971,0,2,6,1,0,0,0,2,4,0,2,4
972,2,2,2,2,0,3,2,2,4,2,2,4
973,2,2,2,2,0,3,2,2,4,2,2,4
974,2,2,6,1,0,3,0,2,4,0,2,4
975,0,2,6,1,0,0,0,0,0,0,0,0
976,2,2,2,2,0,3,2,2,4,2,2,4
977,2,4,0,2,3,5,2,4,1,2,4,1
978,2,2,2,2,0,3,2,2,4,2,2,4
979,0,3,1,1,4,0,0,0,0,0,0,0
980,0,3,1,1,4,0,0,0,6,0,0,6
981,0,3,1,1,4,0,0,0,0,0,0,0
982,0,3,1,1,4,0,0,0,0,0,0,0
983,0,3,6,1,4,0,0,0,0,0,0,0
984,0,3,1,1,4,6,0,0,6,0,0,6
985,0,3,1,1,4,6,0,0,6,0,0,6
986,0,3,1,1,4,6,0,0,6,0,0,6
987,0,3,1,1,4,6,0,0,6,0,0,6
988,0,3,1,1,4,6,0,0,6,0,0,6
989,0,3,1,1,4,6,0,0,6,0,0,6
990,0,3,1,1,4,0,0,0,6,0,0,6
991,0,3,6,1,4,0,0,0,0,0,0,0
992,0,2,6,1,4,0,0,0,0,0,0,0
993,0,3,6,1,4,0,0,0,0,0,0,0
994,0,3,6,1,4,0,0,0,0,0,0,0
995,0,3,1,1,4,0,0,0,0,0,0,0
996,0,3,1,1,4,0,0,0,0,0,0,0
997,0,3,1,1,4,0,0,0,0,0,0,0
998,0,3,1,1,4,6,0,0,6,0,0,6
999,0,3,1,1,4,6,0,0,6,0,0,6
1000,0,3,1,1,4,6,0,0,6,0,0,6
1001,0,3,1,1,4,6,0,0,6,0,0,6
1002,0,3,1,1,4,6,0,0,6,0,0,6
1003,0,3,1,1,4,6,0,0,6,0,0,6
1004,0,3,1,1,4,6,0,0,6,0,0,6
1005,2,2,2,2,0,3,2,2,4,2,2,4
1006,2,4,0,2,3,5,2,4,1,2,4,1
1007,2,4,0,2,3,5,2,4,1,2,4,1
1008,2,4,2,2,3,5,2,4,1,2,4,1
1009,2,1,2,2,2,2,2,3,3,2,3,3
1010,2,4,2,2,2,2,2,3,3,2,3,3
1011,0,1,3,1,2,2,0,3,3,0,3,3
1012,0,3,1,1,2,6,0,3,6,0,3,6
1013,0,3,1,1,4,6,0,0,6,0,0,6
1014,0,3,1,1,4,6,0,0,6,0,0,6
1015,1,0,5,0,1,4,1,1,5,1,1,5
1016,1,0,5,0,1,1,1,1,5,1,1,5
1017,1,0,4,0,1,1,1,1,2,1,1,2
1018,1,0,4,0,1,1,1,1,2,1,1,2
1019,1,0,5,0,1,4,1,1,5,1,1,5
1020,1,4,5,0,1,4,1,1,5,1,1,5
1021,1,0,5,0,1,4,1,1,5,1,1,5
1022,1,0,5,0,1,4,1,1,5,1,1,5
1023,1,0,5,0,1,4,1,1,5,1,1,5
1024,1,0,4,0,1,1,1,1,2,1,1,2
1025,1,0,4,0,1,1,1,1,2,1,1,2
1026,1,0,4,0,1,1,1,1,2,1,1,2
1027,1,0,5,0,1,4,1,1,5,1,1,5
1028,1,0,5,0,1,4,1,1,5,1,1,5
1029,1,0,5,0,1,4,1,1,5,1,1,5
1030,1,0,5,0,1,4,1,1,5,1,1,5
1031,1,4,5,0,3,4,1,1,5,1,1,5
1032,1,4,5,0,3,4,1,4,5,1,4,5
1033,1,0,5,0,1,4,1,1,5,1,1,5
1034,1,0,5,0,1,4,1,1,5,1,1,5
1035,1,0,5,0,1,4,1,1,5,1,1,5
1036,1,0,4,0,1,1,1,1,2,1,1,2
1037,1,0,4,0,1,1,1,1,2,1,1,2
1038,1,4,0,0,3,5,1,4,1,1,4,1
1039,2,4,2,2,0,3,2,2,4,2,2,4
1040,2,2,2,2,0,3,2,2,4,2,2,4
1041,2,2,2,2,0,3,2,2,4,2,2,4
1042,1,4,0,2,3,5,2,4,1,2,4,1
1043,1,0,4,0,1,1,1,1,2,1,1,2
1044,1,0,5,0,1,4,1,1,5,1,1,5
1045,1,0,5,0,1,4,1,1,5,1,1,5
1046,1,0,5,0,1,4,1,1,5,1,1,5
1047,1,0,5,0,1,4,1,1,5,1,1,5
1048,1,0,4,0,1,1,1,1,2,1,1,2
1049,1,0,5,0,1,4,1,1,5,1,1,5
1050,1,0,4,0,1,1,1,1,2,1,1,2
1051,1,0,0,0,1,1,1,1,2,1,1,2
1052,2,4,0,2,3,5,2,4,1,2,4,1
1053,1,4,0,2,3,5,2,4,1,2,4,1
1054,2,4,0,2,3,5,2,4,1,2,4,1
1055,2,2,2,2,0,3,2,2,4,2,2,4
1056,2,4,0,2,3,5,2,4,1,2,4,1
1057,2,4,0,2,3,5,2,4,1,2,4,1
1058,2,4,0,2,3,5,2,4,1,2,4,1
1059,2,4,0,2,3,5,2,4,1,2,4,1
1060,2,4,2,2,3,3,2,4,4,2,4,4
1061,2,4,2,2,0,3,2,2,4,2,2,4
1062,2,2,2,2,0,3,2,2,4,2,2,4
1063,2,2,6,2,0,3,2,2,4,2,2,4
1064,0,2,6,1,0,0,0,2,0,0,2,0
1065,0,2,6,1,4,0,0,0,0,0,0,0
1066,2,2,2,2,0,3,2,2,4,2,2,4
