Algorithm,Date 1,Date 2,Date 3,Error,K,MAE,Mask,Pairs,Predicted Date,RMSE,R^2,Region,Type,W,correlation,method,signal
Estair,,,,0.056987806,8,0.057672034,Water,4,20170811,0.063912368,0.884766799,BGL,Masked,7,0.955391797,,NDVI
Estair,,,,0.055680792,4,0.056334286,Water,4,20170811,0.062481836,0.889867532,BGL,Masked,9,0.95828496,,NDVI
Estair,,,,0.056437561,6,0.057146925,Water,4,20170811,0.063374967,0.886696506,BGL,Masked,9,0.956084841,,NDVI
Estair,,,,0.057007146,8,0.057740362,Water,4,20170811,0.063990391,0.88448528,BGL,Masked,9,0.954913726,,NDVI
Estair,,,,0.010604233,4,0.022763273,Water,5,20170811,0.030331253,0.95363591,Santar,Masked,3,0.979628339,,NDVI
Estair,,,,0.010545604,6,0.022819373,Water,5,20170811,0.030357773,0.953554798,Santar,Masked,3,0.979535264,,NDVI
Estair,,,,0.010683902,8,0.022863388,Water,5,20170811,0.030447785,0.953278968,Santar,Masked,3,0.979515686,,NDVI
Estair,,,,0.0104673,4,0.02262561,Water,5,20170811,0.030181915,0.954091339,Santar,Masked,5,0.979683464,,NDVI
Estair,,,,0.010381948,6,0.022702682,Water,5,20170811,0.030260887,0.953850784,Santar,Masked,5,0.979494528,,NDVI
Estair,,,,0.010563283,8,0.022742814,Water,5,20170811,0.030313629,0.953689775,Santar,Masked,5,0.979432938,,NDVI
Estair,,,,0.010237035,4,0.022388595,Water,5,20170811,0.029926813,0.954864116,Santar,Masked,7,0.979963965,,NDVI
Estair,,,,0.010073271,6,0.022420747,Water,5,20170811,0.02992951,0.954855978,Santar,Masked,7,0.9798579,,NDVI
Estair,,,,0.010205593,8,0.022436534,Water,5,20170811,0.029928404,0.954859314,Santar,Masked,7,0.979787554,,NDVI
Estair,,,,0.009866061,4,0.022112625,Water,5,20170811,0.029503207,0.956132844,Santar,Masked,9,0.98028199,,NDVI
Estair,,,,0.009686089,6,0.022149377,Water,5,20170811,0.029513337,0.956102716,Santar,Masked,9,0.98021366,,NDVI
Estair,,,,0.009804015,8,0.022196035,Water,5,20170811,0.029567402,0.955941738,Santar,Masked,9,0.980259586,,NDVI
Estair,,,,0.037500407,4,0.040395215,Water,2,20170802,0.04660829,0.915132822,SCTSCL,Masked,3,0.9853324,,NDVI
Estair,,,,0.037542077,6,0.040470457,Water,2,20170802,0.046715976,0.914740207,SCTSCL,Masked,3,0.985207561,,NDVI
Estair,,,,0.037478237,8,0.040457082,Water,2,20170802,0.046699893,0.914798902,SCTSCL,Masked,3,0.985149147,,NDVI
Estair,,,,0.037608205,4,0.0404468,Water,2,20170802,0.04665103,0.914977106,SCTSCL,Masked,5,0.985380987,,NDVI
Estair,,,,0.037644051,6,0.04048801,Water,2,20170802,0.046686539,0.914847624,SCTSCL,Masked,5,0.985349307,,NDVI
Estair,,,,0.037570826,8,0.040452613,Water,2,20170802,0.046661108,0.914940367,SCTSCL,Masked,5,0.985279782,,NDVI
Estair,,,,0.037665859,4,0.0404568,Water,2,20170802,0.046659035,0.914947924,SCTSCL,Masked,7,0.985420324,,NDVI
Estair,,,,0.037702613,6,0.040497414,Water,2,20170802,0.046697339,0.914808223,SCTSCL,Masked,7,0.985441699,,NDVI
Estair,,,,0.03760116,8,0.04042743,Water,2,20170802,0.046632913,0.915043128,SCTSCL,Masked,7,0.985344292,,NDVI
Estair,,,,0.037663467,4,0.040436282,Water,2,20170802,0.046642239,0.915009145,SCTSCL,Masked,9,0.985466302,,NDVI
Estair,,,,0.037694435,6,0.040462429,Water,2,20170802,0.046666719,0.914919909,SCTSCL,Masked,9,0.985493097,,NDVI
Estair,,,,0.037610599,8,0.040412671,Water,2,20170802,0.046623068,0.915078996,SCTSCL,Masked,9,0.98542106,,NDVI
stair,,,,-0.011608374,,0.077872597,Water,2,20170802,0.098104444,0.8441583,BenRib,Masked,,0.90272318,global,NDVI
stair,,,,0.029344178,,0.04056766,Water,4,20170811,0.055026077,0.914582885,BGL,Masked,,0.874512077,global,NDVI
stair,,,,-0.021784795,,0.043378095,Water,5,20170811,0.052102923,0.863187683,Santar,Masked,,0.945121876,global,NDVI
stair,,,,-0.024182696,,0.050453943,Water,2,20170802,0.064492223,0.837509447,SCTSCL,Masked,,0.92945442,global,NDVI
ESTARFM,20170717,20170818,,0.01835215,4,0.051922738,Water and Road,,20170802,0.074376297,0.879017565,BenRib,Masked,3,0.954219136,,NDVI
ESTARFM,20170717,20170818,,0.017459821,4,0.048949106,Water and Road,,20170802,0.071477305,0.888264919,BenRib,Masked,3,0.956013022,,Reflectance
ESTARFM,20170717,20170818,,0.018426984,6,0.051755707,Water and Road,,20170802,0.074619303,0.878225714,BenRib,Masked,3,0.952623797,,NDVI
ESTARFM,20170717,20170818,,0.017537063,6,0.048938183,Water and Road,,20170802,0.070790762,0.890401051,BenRib,Masked,3,0.95738688,,Reflectance
ESTARFM,20170717,20170818,,0.019274443,8,0.052355466,Water and Road,,20170802,0.076166654,0.873122982,BenRib,Masked,3,0.949917465,,NDVI
ESTARFM,20170717,20170818,,0.017870785,8,0.048693655,Water and Road,,20170802,0.07136563,0.888613792,BenRib,Masked,3,0.955867939,,Reflectance
ESTARFM,20170717,20170818,,0.017949931,4,0.053053686,Water and Road,,20170802,0.076710763,0.871303773,BenRib,Masked,5,0.949415255,,NDVI
ESTARFM,20170717,20170818,,0.01749899,4,0.049595521,Water and Road,,20170802,0.072394013,0.885380498,BenRib,Masked,5,0.954365061,,Reflectance
ESTARFM,20170717,20170818,,0.018156418,6,0.052782774,Water and Road,,20170802,0.077041374,0.870192062,BenRib,Masked,5,0.94741266,,NDVI
ESTARFM,20170717,20170818,,0.017700025,6,0.049512609,Water and Road,,20170802,0.071806583,0.887233075,BenRib,Masked,5,0.95546797,,Reflectance
ESTARFM,20170717,20170818,,0.019088548,8,0.053310532,Water and Road,,20170802,0.078517865,0.86516887,BenRib,Masked,5,0.944676989,,NDVI
ESTARFM,20170717,20170818,,0.018072412,8,0.048996329,Water and Road,,20170802,0.071357756,0.88863837,BenRib,Masked,5,0.955906057,,Reflectance
ESTARFM,20170717,20170818,,0.017313368,4,0.053606393,Water and Road,,20170802,0.077582452,0.86836232,BenRib,Masked,7,0.947029338,,NDVI
ESTARFM,20170717,20170818,,0.017536405,4,0.049942254,Water and Road,,20170802,0.073192853,0.882836977,BenRib,Masked,7,0.952672775,,Reflectance
ESTARFM,20170717,20170818,,0.017819231,6,0.053228026,Water and Road,,20170802,0.07779289,0.867647232,BenRib,Masked,7,0.945453052,,NDVI
ESTARFM,20170717,20170818,,0.017870387,6,0.049797125,Water and Road,,20170802,0.072401384,0.885357156,BenRib,Masked,7,0.954218743,,Reflectance
ESTARFM,20170717,20170818,,0.018628853,8,0.05378809,Water and Road,,20170802,0.079489874,0.861809934,BenRib,Masked,7,0.94209472,,NDVI
ESTARFM,20170717,20170818,,0.018067239,8,0.049284849,Water and Road,,20170802,0.072006897,0.88660304,BenRib,Masked,7,0.954491898,,Reflectance
ESTARFM,20170717,20170818,,0.016691205,4,0.054022529,Water and Road,,20170802,0.0783895,0.865609366,BenRib,Masked,9,0.944745816,,NDVI
ESTARFM,20170717,20170818,,0.017471061,4,0.050160674,Water and Road,,20170802,0.073824669,0.880805495,BenRib,Masked,9,0.951120766,,Reflectance
ESTARFM,20170717,20170818,,0.017412788,6,0.053501858,Water and Road,,20170802,0.078235941,0.866135371,BenRib,Masked,9,0.944033965,,NDVI
ESTARFM,20170717,20170818,,0.01777855,6,0.049980039,Water and Road,,20170802,0.072879128,0.883839212,BenRib,Masked,9,0.953043183,,Reflectance
ESTARFM,20170717,20170818,,0.018090047,8,0.054043209,Water and Road,,20170802,0.080080809,0.85974766,BenRib,Masked,9,0.940320795,,NDVI
ESTARFM,20170717,20170818,,0.017831184,8,0.049377109,Water and Road,,20170802,0.072391452,0.885388609,BenRib,Masked,9,0.953352609,,Reflectance
ESTARFM,20170710,20170912,,-0.016639468,4,0.021510924,Water and Road,,20170811,0.033393918,0.882679313,BGL,Masked,3,0.957359216,,NDVI
ESTARFM,20170710,20170912,,-0.018154454,4,0.024632028,Water and Road,,20170811,0.044703909,0.789752494,BGL,Masked,3,0.921403795,,Reflectance
ESTARFM,20170710,20170912,,-0.017022324,6,0.021912448,Water and Road,,20170811,0.035252545,0.869256291,BGL,Masked,3,0.951683116,,NDVI
ESTARFM,20170710,20170912,,-0.017748967,6,0.024484385,Water and Road,,20170811,0.037883348,0.849014044,BGL,Masked,3,0.943973264,,Reflectance
ESTARFM,20170710,20170912,,-0.016979481,8,0.022074375,Water and Road,,20170811,0.035190419,0.869716712,BGL,Masked,3,0.951398017,,NDVI
ESTARFM,20170710,20170912,,-0.016816772,8,0.024842809,Water and Road,,20170811,0.043176563,0.803873633,BGL,Masked,3,0.92215714,,Reflectance
ESTARFM,20170710,20170912,,-0.016367877,4,0.021468401,Water and Road,,20170811,0.033627607,0.881031559,BGL,Masked,5,0.955826471,,NDVI
ESTARFM,20170710,20170912,,-0.018054491,4,0.024813051,Water and Road,,20170811,0.04060078,0.82657624,BGL,Masked,5,0.93600242,,Reflectance
ESTARFM,20170710,20170912,,-0.016911222,6,0.02207526,Water and Road,,20170811,0.036502598,0.859819568,BGL,Masked,5,0.946712637,,NDVI
ESTARFM,20170710,20170912,,-0.017767342,6,0.024954404,Water and Road,,20170811,0.037905353,0.848838587,BGL,Masked,5,0.943658733,,Reflectance
ESTARFM,20170710,20170912,,-0.016912561,8,0.022330734,Water and Road,,20170811,0.036599341,0.859075537,BGL,Masked,5,0.945969302,,NDVI
ESTARFM,20170710,20170912,,-0.01684247,8,0.025003408,Water and Road,,20170811,0.037970879,0.848315516,BGL,Masked,5,0.941158086,,Reflectance
ESTARFM,20170710,20170912,,-0.016305479,4,0.021534923,Water and Road,,20170811,0.034127628,0.877467286,BGL,Masked,7,0.954112922,,NDVI
ESTARFM,20170710,20170912,,-0.018168864,4,0.024946042,Water and Road,,20170811,0.039963908,0.831974286,BGL,Masked,7,0.938623278,,Reflectance
ESTARFM,20170710,20170912,,-0.016917011,6,0.0220969,Water and Road,,20170811,0.036760856,0.857828978,BGL,Masked,7,0.945570525,,NDVI
ESTARFM,20170710,20170912,,-0.017489665,6,0.025027111,Water and Road,,20170811,0.037866789,0.849146011,BGL,Masked,7,0.943300316,,Reflectance
ESTARFM,20170710,20170912,,-0.016912299,8,0.022434461,Water and Road,,20170811,0.036998786,0.855982656,BGL,Masked,7,0.944245027,,NDVI
ESTARFM,20170710,20170912,,-0.016483629,8,0.025018649,Water and Road,,20170811,0.038317802,0.845531111,BGL,Masked,7,0.939484182,,Reflectance
ESTARFM,20170710,20170912,,-0.016492397,4,0.021666056,Water and Road,,20170811,0.034395593,0.875535514,BGL,Masked,9,0.953554566,,NDVI
ESTARFM,20170710,20170912,,-0.017872896,4,0.024647777,Water and Road,,20170811,0.039180889,0.838494092,BGL,Masked,9,0.941429891,,Reflectance
ESTARFM,20170710,20170912,,-0.016940689,6,0.022094794,Water and Road,,20170811,0.036850342,0.857135975,BGL,Masked,9,0.945363937,,NDVI
ESTARFM,20170710,20170912,,-0.017295489,6,0.025142284,Water and Road,,20170811,0.038240181,0.8461563,BGL,Masked,9,0.942073997,,Reflectance
ESTARFM,20170710,20170912,,-0.016980595,8,0.022537146,Water and Road,,20170811,0.037291991,0.853691018,BGL,Masked,9,0.943263066,,NDVI
ESTARFM,20170710,20170912,,-0.016154379,8,0.02520745,Water and Road,,20170811,0.038806118,0.841568971,BGL,Masked,9,0.937098126,,Reflectance
ESTARFM,20170726,20170827,,-0.013646434,4,0.020257559,Water and Road,,20170811,0.026622214,0.961812202,Santar,Masked,3,0.985769602,,NDVI
ESTARFM,20170726,20170827,,-0.013202666,4,0.020567279,Water and Road,,20170811,0.035860545,0.930710082,Santar,Masked,3,0.970267487,,Reflectance
ESTARFM,20170726,20170827,,-0.013573245,6,0.020203449,Water and Road,,20170811,0.026590667,0.961902651,Santar,Masked,3,0.985765202,,NDVI
ESTARFM,20170726,20170827,,-0.012801072,6,0.021001309,Water and Road,,20170811,0.041605284,0.906731874,Santar,Masked,3,0.961528647,,Reflectance
ESTARFM,20170726,20170827,,-0.013563467,8,0.020352299,Water and Road,,20170811,0.026854534,0.961142797,Santar,Masked,3,0.985362816,,NDVI
ESTARFM,20170726,20170827,,-0.013140441,8,0.021101234,Water and Road,,20170811,0.0406611,0.910917064,Santar,Masked,3,0.961540413,,Reflectance
ESTARFM,20170726,20170827,,-0.013678688,4,0.020254096,Water and Road,,20170811,0.02674583,0.96145674,Santar,Masked,5,0.985621206,,NDVI
ESTARFM,20170726,20170827,,-0.013319978,4,0.020150851,Water and Road,,20170811,0.026551379,0.962015148,Santar,Masked,5,0.98568022,,Reflectance
ESTARFM,20170726,20170827,,-0.013468966,6,0.020304509,Water and Road,,20170811,0.026789162,0.961331747,Santar,Masked,5,0.985390239,,NDVI
ESTARFM,20170726,20170827,,-0.01297699,6,0.020546096,Water and Road,,20170811,0.032941363,0.941531845,Santar,Masked,5,0.975296974,,Reflectance
ESTARFM,20170726,20170827,,-0.013574444,8,0.02032826,Water and Road,,20170811,0.026887258,0.961048041,Santar,Masked,5,0.985331419,,NDVI
ESTARFM,20170726,20170827,,-0.013243987,8,0.020683791,Water and Road,,20170811,0.032984228,0.941379581,Santar,Masked,5,0.975462957,,Reflectance
ESTARFM,20170726,20170827,,-0.013687219,4,0.020190097,Water and Road,,20170811,0.026677118,0.961654527,Santar,Masked,7,0.985724067,,NDVI
ESTARFM,20170726,20170827,,-0.013067307,4,0.020237897,Water and Road,,20170811,0.029962242,0.951629019,Santar,Masked,7,0.98034579,,Reflectance
ESTARFM,20170726,20170827,,-0.013480714,6,0.020308584,Water and Road,,20170811,0.026838341,0.961189644,Santar,Masked,7,0.985318759,,NDVI
ESTARFM,20170726,20170827,,-0.013235778,6,0.020290749,Water and Road,,20170811,0.026580576,0.961931562,Santar,Masked,7,0.985556856,,Reflectance
ESTARFM,20170726,20170827,,-0.013529224,8,0.020310414,Water and Road,,20170811,0.026812439,0.961264522,Santar,Masked,7,0.985402763,,NDVI
ESTARFM,20170726,20170827,,-0.013400963,8,0.020419262,Water and Road,,20170811,0.027274506,0.959917938,Santar,Masked,7,0.984664867,,Reflectance
ESTARFM,20170726,20170827,,-0.013642896,4,0.020174064,Water and Road,,20170811,0.026689563,0.961618741,Santar,Masked,9,0.985637366,,NDVI
ESTARFM,20170726,20170827,,-0.013199413,4,0.02003743,Water and Road,,20170811,0.026170441,0.963097281,Santar,Masked,9,0.986126752,,Reflectance
ESTARFM,20170726,20170827,,-0.013403972,6,0.020246329,Water and Road,,20170811,0.026741243,0.961469959,Santar,Masked,9,0.985378983,,NDVI
ESTARFM,20170726,20170827,,-0.01315508,6,0.020266245,Water and Road,,20170811,0.026699987,0.961588755,Santar,Masked,9,0.98532407,,Reflectance
ESTARFM,20170726,20170827,,-0.013549724,8,0.020317415,Water and Road,,20170811,0.026966651,0.960817667,Santar,Masked,9,0.98517523,,NDVI
ESTARFM,20170726,20170827,,-0.013302941,8,0.020371968,Water and Road,,20170811,0.027279043,0.959904601,Santar,Masked,9,0.984572082,,Reflectance
ESTARFM,20170717,20170919,,0.020619641,4,0.027160945,Water and Road,,20170802,0.036246921,0.948868179,SCTSCL,Masked,3,0.983423474,,NDVI
ESTARFM,20170717,20170919,,0.019791554,4,0.026617716,Water and Road,,20170802,0.037676102,0.944756531,SCTSCL,Masked,3,0.980197003,,Reflectance
ESTARFM,20170717,20170919,,0.02025428,6,0.026909025,Water and Road,,20170802,0.03584058,0.950008166,SCTSCL,Masked,3,0.983720483,,NDVI
ESTARFM,20170717,20170919,,0.020735867,6,0.02739067,Water and Road,,20170802,0.045781551,0.918430081,SCTSCL,Masked,3,0.96703306,,Reflectance
ESTARFM,20170717,20170919,,0.019891168,8,0.026830651,Water and Road,,20170802,0.035884951,0.949884306,SCTSCL,Masked,3,0.983432494,,NDVI
ESTARFM,20170717,20170919,,0.020467117,8,0.027288139,Water and Road,,20170802,0.04710541,0.913644383,SCTSCL,Masked,3,0.964365127,,Reflectance
ESTARFM,20170717,20170919,,0.020721184,4,0.027345626,Water and Road,,20170802,0.036848458,0.947156977,SCTSCL,Masked,5,0.982614879,,NDVI
ESTARFM,20170717,20170919,,0.020114947,4,0.026667872,Water and Road,,20170802,0.03654929,0.948011546,SCTSCL,Masked,5,0.982269407,,Reflectance
ESTARFM,20170717,20170919,,0.020334478,6,0.027091247,Water and Road,,20170802,0.036360005,0.948548635,SCTSCL,Masked,5,0.983037109,,NDVI
ESTARFM,20170717,20170919,,0.020867981,6,0.027364243,Water and Road,,20170802,0.039488204,0.939314662,SCTSCL,Masked,5,0.978186274,,Reflectance
ESTARFM,20170717,20170919,,0.01997716,8,0.026961811,Water and Road,,20170802,0.036228626,0.948919782,SCTSCL,Masked,5,0.983015963,,NDVI
ESTARFM,20170717,20170919,,0.020309532,8,0.026938539,Water and Road,,20170802,0.038943015,0.940978783,SCTSCL,Masked,5,0.978610976,,Reflectance
ESTARFM,20170717,20170919,,0.020896595,4,0.027528231,Water and Road,,20170802,0.037278045,0.945917684,SCTSCL,Masked,7,0.982111257,,NDVI
ESTARFM,20170717,20170919,,0.020287817,4,0.026754717,Water and Road,,20170802,0.035333975,0.951411441,SCTSCL,Masked,7,0.984266435,,Reflectance
ESTARFM,20170717,20170919,,0.020419666,6,0.027177454,Water and Road,,20170802,0.036547683,0.948016117,SCTSCL,Masked,7,0.982835574,,NDVI
ESTARFM,20170717,20170919,,0.020924787,6,0.027379088,Water and Road,,20170802,0.03607512,0.949351733,SCTSCL,Masked,7,0.98363991,,Reflectance
ESTARFM,20170717,20170919,,0.020047788,8,0.027087946,Water and Road,,20170802,0.03645403,0.948282192,SCTSCL,Masked,7,0.98274207,,NDVI
ESTARFM,20170717,20170919,,0.020294441,8,0.026850845,Water and Road,,20170802,0.035173534,0.951851692,SCTSCL,Masked,7,0.984453548,,Reflectance
ESTARFM,20170717,20170919,,0.02094852,4,0.02754694,Water and Road,,20170802,0.037408495,0.945538514,SCTSCL,Masked,9,0.981934029,,NDVI
ESTARFM,20170717,20170919,,0.020459148,4,0.026875362,Water and Road,,20170802,0.035629295,0.950595846,SCTSCL,Masked,9,0.983997545,,Reflectance
ESTARFM,20170717,20170919,,0.020441814,6,0.027181763,Water and Road,,20170802,0.036725847,0.947508056,SCTSCL,Masked,9,0.982563492,,NDVI
ESTARFM,20170717,20170919,,0.02103379,6,0.027395193,Water and Road,,20170802,0.036013934,0.949523394,SCTSCL,Masked,9,0.983811357,,Reflectance
ESTARFM,20170717,20170919,,0.020217589,8,0.027175442,Water and Road,,20170802,0.036682208,0.947632727,SCTSCL,Masked,9,0.982526234,,NDVI
ESTARFM,20170717,20170919,,0.020430988,8,0.026935505,Water and Road,,20170802,0.035329681,0.95142325,SCTSCL,Masked,9,0.984321967,,Reflectance
ESTARFM,20170717,20170818,20170919,0.01330465,4,0.055379769,Water and Road,,20170802,0.081808229,0.853631645,BenRib,Masked,3,0.934112175,,NDVI
ESTARFM,20170717,20170818,20170919,0.032246769,4,0.065823991,Water and Road,,20170802,0.093268073,0.809752386,BenRib,Masked,3,0.926593297,,Reflectance
ESTARFM,20170717,20170818,20170919,0.014911519,6,0.056190641,Water and Road,,20170802,0.083345568,0.848078851,BenRib,Masked,3,0.931696894,,NDVI
ESTARFM,20170717,20170818,20170919,0.033058234,6,0.065875016,Water and Road,,20170802,0.093129295,0.810318122,BenRib,Masked,3,0.927822953,,Reflectance
ESTARFM,20170717,20170818,20170919,0.01548092,8,0.056566182,Water and Road,,20170802,0.084006404,0.845660174,BenRib,Masked,3,0.930622005,,NDVI
ESTARFM,20170717,20170818,20170919,0.034013752,8,0.066063757,Water and Road,,20170802,0.09383299,0.807440776,BenRib,Masked,3,0.927196588,,Reflectance
ESTARFM,20170717,20170818,20170919,0.01258897,4,0.05590492,Water and Road,,20170802,0.082711952,0.850379963,BenRib,Masked,5,0.932306192,,NDVI
ESTARFM,20170717,20170818,20170919,0.032212186,4,0.066457101,Water and Road,,20170802,0.094639618,0.804115905,BenRib,Masked,5,0.923153439,,Reflectance
ESTARFM,20170717,20170818,20170919,0.014794588,6,0.056894001,Water and Road,,20170802,0.084557608,0.843628145,BenRib,Masked,5,0.929387104,,NDVI
ESTARFM,20170717,20170818,20170919,0.033366544,6,0.066743015,Water and Road,,20170802,0.094840428,0.803283757,BenRib,Masked,5,0.924040251,,Reflectance
ESTARFM,20170717,20170818,20170919,0.01544232,8,0.057265145,Water and Road,,20170802,0.085509934,0.840086049,BenRib,Masked,5,0.927657854,,NDVI
ESTARFM,20170717,20170818,20170919,0.03464576,8,0.066861715,Water and Road,,20170802,0.095573354,0.800231566,BenRib,Masked,5,0.923458441,,Reflectance
ESTARFM,20170717,20170818,20170919,0.011465362,4,0.055843892,Water and Road,,20170802,0.082537076,0.851011973,BenRib,Masked,7,0.932399242,,NDVI
ESTARFM,20170717,20170818,20170919,0.031889338,4,0.066751598,Water and Road,,20170802,0.095208149,0.80175536,BenRib,Masked,7,0.921257888,,Reflectance
ESTARFM,20170717,20170818,20170919,0.013916856,6,0.056905627,Water and Road,,20170802,0.084386857,0.844259045,BenRib,Masked,7,0.929515266,,NDVI
ESTARFM,20170717,20170818,20170919,0.033390644,6,0.067007175,Water and Road,,20170802,0.095480677,0.800618808,BenRib,Masked,7,0.922455326,,Reflectance
ESTARFM,20170717,20170818,20170919,0.014683369,8,0.057329853,Water and Road,,20170802,0.085539959,0.839973726,BenRib,Masked,7,0.927325877,,NDVI
ESTARFM,20170717,20170818,20170919,0.034576108,8,0.067227323,Water and Road,,20170802,0.096301396,0.79717645,BenRib,Masked,7,0.92151304,,Reflectance
ESTARFM,20170717,20170818,20170919,0.010035384,4,0.055532122,Water and Road,,20170802,0.08191296,0.853256642,BenRib,Masked,9,0.933165993,,NDVI
ESTARFM,20170717,20170818,20170919,0.031438355,4,0.066953162,Water and Road,,20170802,0.095506805,0.800509671,BenRib,Masked,9,0.919970193,,Reflectance
ESTARFM,20170717,20170818,20170919,0.012680509,6,0.056521085,Water and Road,,20170802,0.083429163,0.847773946,BenRib,Masked,9,0.931077595,,NDVI
ESTARFM,20170717,20170818,20170919,0.033133436,6,0.067138455,Water and Road,,20170802,0.095717257,0.799629537,BenRib,Masked,9,0.921510519,,Reflectance
ESTARFM,20170717,20170818,20170919,0.013419239,8,0.056964555,Water and Road,,20170802,0.084846347,0.842558396,BenRib,Masked,9,0.928218625,,NDVI
ESTARFM,20170717,20170818,20170919,0.034258576,8,0.067344771,Water and Road,,20170802,0.09646994,0.796465878,BenRib,Masked,9,0.920645839,,Reflectance
ESTARFM,20170710,20170912,20170928,-0.007268967,4,0.017209511,Water and Road,,20170811,0.029535296,0.908225401,BGL,Masked,3,0.956358697,,NDVI
ESTARFM,20170710,20170912,20170928,-0.015778608,4,0.031151852,Water and Road,,20170811,0.047595054,0.761678348,BGL,Masked,3,0.896698337,,Reflectance
ESTARFM,20170710,20170912,20170928,-0.007327433,6,0.01730073,Water and Road,,20170811,0.029833871,0.906360504,BGL,Masked,3,0.955327742,,NDVI
ESTARFM,20170710,20170912,20170928,-0.015188698,6,0.031196316,Water and Road,,20170811,0.047843432,0.759184465,BGL,Masked,3,0.892532636,,Reflectance
ESTARFM,20170710,20170912,20170928,-0.007220842,8,0.017282309,Water and Road,,20170811,0.029647011,0.907529828,BGL,Masked,3,0.955686325,,NDVI
ESTARFM,20170710,20170912,20170928,-0.014596878,8,0.030830458,Water and Road,,20170811,0.046988983,0.767709238,BGL,Masked,3,0.894999771,,Reflectance
