CC,Correlation,Distance1,Distance2,Distance3,K,KTemp,K_Recover,LR_After,LR_Before,MAE,Mean Error,Method,Method_Recover,N_Pairs,N_PairsLR,Pair1,Pair2,Pair3,Predicted_date,RMSE,ROI,R^2,Samples,W,Window_Range
,0.821977404,,,,,,6,56,40,0.106684603,-0.037668224,STAIR_Predict,Adaptive,6,,,,,02-08-17,0.152283557,BenRib,0.60520148,,,30
,0.822089289,,,,,,8,56,40,0.1067676,-0.037528802,STAIR_Predict,Adaptive,6,,,,,02-08-17,0.152267329,BenRib,0.605285623,,,30
,0.819872595,,,,,,,56,40,0.104936278,-0.027189667,STAIR_Predict,global,6,,,,,02-08-17,0.150336044,BenRib,0.615234857,,,30
,0.823574875,,,,,,,56,40,0.10680224,-0.037579254,STAIR_Predict,LR,6,,,,,02-08-17,0.15190542,BenRib,0.607159704,,,30
,0.818935739,,,,,,4,70,56,0.107809851,-0.037648956,STAIR_Predict,Adaptive,6,,,,,02-08-17,0.153226725,BenRib,0.60029597,,,30
,0.81867449,,,,,,6,70,56,0.107567575,-0.036987293,STAIR_Predict,Adaptive,6,,,,,02-08-17,0.153138647,BenRib,0.600755355,,,30
,0.818819063,,,,,,8,70,56,0.107627866,-0.036954797,STAIR_Predict,Adaptive,6,,,,,02-08-17,0.153119783,BenRib,0.60085371,,,30
,0.816383799,,,,,,,70,56,0.105956836,-0.027188137,STAIR_Predict,global,6,,,,,02-08-17,0.151428623,BenRib,0.609621912,,,30
,0.820240281,,,,,,,70,56,0.107748922,-0.036968198,STAIR_Predict,LR,6,,,,,02-08-17,0.152805831,BenRib,0.602488827,,,30
,0.923665422,,,,,,4,40,40,0.062772537,-0.049588416,STAIR_Predict,Adaptive,3,,,,,11-08-17,0.087893187,BGL,0.761869112,,,8
,0.922403392,,,,,,6,40,40,0.067253288,-0.056041617,STAIR_Predict,Adaptive,3,,,,,11-08-17,0.092781174,BGL,0.734646374,,,8
,0.8996852,,,,,,8,40,40,0.07452799,-0.064589457,STAIR_Predict,Adaptive,3,,,,,11-08-17,0.107112822,BGL,0.646338138,,,8
,0.925307988,,,,,,,40,40,0.058396525,0.03602162,STAIR_Predict,global,3,,,,,11-08-17,0.080731575,BGL,0.799094347,,,8
,0.898453389,,,,,,4,56,40,0.066161138,-0.051431764,STAIR_Predict,Adaptive,3,,,,,11-08-17,0.097632394,BGL,0.706172,,,8
,0.897115522,,,,,,6,56,40,0.070769147,-0.058453763,STAIR_Predict,Adaptive,3,,,,,11-08-17,0.102514435,BGL,0.676051969,,,8
,0.868878639,,,,,,8,56,40,0.078184166,-0.067542942,STAIR_Predict,Adaptive,3,,,,,11-08-17,0.117339937,BGL,0.575578863,,,8
,0.899642666,,,,,,,56,40,0.063662315,0.03599984,STAIR_Predict,global,3,,,,,11-08-17,0.090634753,BGL,0.746781859,,,8
,0.897728078,,,,,,,56,40,0.070468662,-0.057977939,STAIR_Predict,LR,3,,,,,11-08-17,0.102081736,BGL,0.678780871,,,8
,0.81292835,,,,,,4,40,40,0.052700218,-0.012177893,STAIR_Predict,Adaptive,4,,,,,11-08-17,0.115098009,BGL,0.591642133,,,10
,0.813189796,,,,,,6,40,40,0.052970696,-0.012311167,STAIR_Predict,Adaptive,4,,,,,11-08-17,0.115120076,BGL,0.591485533,,,10
,0.813507585,,,,,,8,40,40,0.053249169,-0.012766995,STAIR_Predict,Adaptive,4,,,,,11-08-17,0.115271062,BGL,0.590413259,,,10
,0.823031316,,,,,,,40,40,0.059232932,0.009532108,STAIR_Predict,global,4,,,,,11-08-17,0.112675262,BGL,0.608652595,,,10
,0.824721984,,,,,,,40,40,0.05289478,-0.012407825,STAIR_Predict,LR,4,,,,,11-08-17,0.112594796,BGL,0.609211351,,,10
,0.812062732,,,,,,4,56,40,0.052822743,-0.012218168,STAIR_Predict,Adaptive,4,,,,,11-08-17,0.115237552,BGL,0.590651363,,,10
,0.812420244,,,,,,6,56,40,0.053088753,-0.012306816,STAIR_Predict,Adaptive,4,,,,,11-08-17,0.115254438,BGL,0.590531388,,,10
,0.81258657,,,,,,8,56,40,0.053352308,-0.012786569,STAIR_Predict,Adaptive,4,,,,,11-08-17,0.115435541,BGL,0.589243552,,,10
,0.820659072,,,,,,,56,40,0.059495734,0.009530756,STAIR_Predict,global,4,,,,,11-08-17,0.113215335,BGL,0.604892005,,,10
,0.822127481,,,,,,,56,40,0.053127657,-0.01259768,STAIR_Predict,LR,4,,,,,11-08-17,0.113181099,BGL,0.605130931,,,10
,0.953999251,,,,,,4,16,16,0.044382689,-0.034879349,STAIR_Predict,Adaptive,3,,,,,11-08-17,0.055016738,Santar,0.847457556,,,8
,0.953517793,,,,,,6,16,16,0.045190382,-0.036047467,STAIR_Predict,Adaptive,3,,,,,11-08-17,0.055875575,Santar,0.842657863,,,8
,0.953607947,,,,,,8,16,16,0.045084479,-0.035909722,STAIR_Predict,Adaptive,3,,,,,11-08-17,0.055762346,Santar,0.84329491,,,8
,0.954419561,,,,,,,16,16,0.035816427,-0.018182065,STAIR_Predict,global,3,,,,,11-08-17,0.046126798,Santar,0.892772139,,,8
,0.953436074,,,,,,,16,16,0.045448451,-0.036454041,STAIR_Predict,LR,3,,,,,11-08-17,0.056135113,Santar,0.841192786,,,8
,0.953623096,,,,,,4,20,20,0.044406161,-0.034713428,STAIR_Predict,Adaptive,3,,,,,11-08-17,0.05506489,Santar,0.847190422,,,8
,0.953106513,,,,,,6,20,20,0.045103084,-0.035707424,STAIR_Predict,Adaptive,3,,,,,11-08-17,0.055847705,Santar,0.842814785,,,8
,0.953192307,,,,,,8,20,20,0.045034062,-0.035624104,STAIR_Predict,Adaptive,3,,,,,11-08-17,0.055762569,Santar,0.843293657,,,8
,0.95369503,,,,,,,20,20,0.036213074,-0.018182384,STAIR_Predict,global,3,,,,,11-08-17,0.046500189,Santar,0.89102912,,,8
,0.952994847,,,,,,,20,20,0.045325188,-0.036044544,STAIR_Predict,LR,3,,,,,11-08-17,0.056078316,Santar,0.841513979,,,8
,0.951525079,,,,,,4,40,40,0.046031723,-0.036609615,STAIR_Predict,Adaptive,3,,,,,11-08-17,0.056920949,Santar,0.836715373,,,8
,0.950814161,,,,,,6,40,40,0.046878319,-0.037743618,STAIR_Predict,Adaptive,3,,,,,11-08-17,0.057860699,Santar,0.831279296,,,8
,0.950866739,,,,,,8,40,40,0.046835366,-0.037692302,STAIR_Predict,Adaptive,3,,,,,11-08-17,0.057805407,Santar,0.831601604,,,8
,0.953235068,,,,,,,40,40,0.036362965,-0.018178795,STAIR_Predict,global,3,,,,,11-08-17,0.046648334,Santar,0.890333672,,,8
,0.947366577,,,,,,4,16,16,0.066023038,-0.060031195,STAIR_Predict,Adaptive,5,,,,,11-08-17,0.076387397,Santar,0.705934247,,,10
,0.947665923,,,,,,6,16,16,0.06757361,-0.062169546,STAIR_Predict,Adaptive,5,,,,,11-08-17,0.077884167,Santar,0.694297224,,,10
,0.94778884,,,,,,8,16,16,0.067765314,-0.062455239,STAIR_Predict,Adaptive,5,,,,,11-08-17,0.078072584,Santar,0.692816319,,,10
,0.94876719,,,,,,,16,16,0.042417561,-0.021785162,STAIR_Predict,global,5,,,,,11-08-17,0.05093895,Santar,0.869232143,,,10
,0.945295415,,,,,,4,20,20,0.067209189,-0.061154046,STAIR_Predict,Adaptive,5,,,,,11-08-17,0.077720813,Santar,0.695578234,,,10
,0.945441055,,,,,,6,20,20,0.068903965,-0.063436043,STAIR_Predict,Adaptive,5,,,,,11-08-17,0.079403869,Santar,0.682250882,,,10
,0.945615875,,,,,,8,20,20,0.06917395,-0.063829339,STAIR_Predict,Adaptive,5,,,,,11-08-17,0.079629353,Santar,0.680443687,,,10
,0.947052841,,,,,,,20,20,0.042873826,-0.021783713,STAIR_Predict,global,5,,,,,11-08-17,0.051478097,Santar,0.866449351,,,10
,0.942728052,,,,,,4,40,40,0.070155424,-0.064515988,STAIR_Predict,Adaptive,5,,,,,11-08-17,0.080872224,Santar,0.670390438,,,10
,0.942917528,,,,,,6,40,40,0.071993867,-0.066883616,STAIR_Predict,Adaptive,5,,,,,11-08-17,0.082630702,Santar,0.655900598,,,10
,0.94327264,,,,,,8,40,40,0.072397122,-0.067462784,STAIR_Predict,Adaptive,5,,,,,11-08-17,0.082948898,Santar,0.653245368,,,10
,0.946284211,,,,,,,40,40,0.042830683,-0.021782838,STAIR_Predict,global,5,,,,,11-08-17,0.051557829,Santar,0.866035334,,,10
,0.943739808,,,,,,,40,40,0.073543902,-0.069044236,STAIR_Predict,LR,5,,,,,11-08-17,0.083938755,Santar,0.644920113,,,10
,0.930290634,,,,,,,56,40,0.05197732,-0.029059338,STAIR_Predict,LR,2,5,,,,02-08-17,0.066160124,SCTSCL,0.828996093,,,10
,0.930290634,,,,,,,70,40,0.05197732,-0.029059338,STAIR_Predict,LR,2,5,,,,02-08-17,0.066160124,SCTSCL,0.828996093,,,10
,0.930354174,,,,,,8,56,40,0.051919981,-0.02893624,STAIR_Predict,Adaptive,2,5,,,,02-08-17,0.066086061,SCTSCL,0.829378739,,,10
,0.930354174,,,,,,8,70,40,0.051919981,-0.02893624,STAIR_Predict,Adaptive,2,5,,,,02-08-17,0.066086061,SCTSCL,0.829378739,,,10
,0.930335849,,,,,,6,56,40,0.05190127,-0.028883012,STAIR_Predict,Adaptive,2,5,,,,02-08-17,0.06607672,SCTSCL,0.829426967,,,10
,0.930335849,,,,,,6,70,40,0.05190127,-0.028883012,STAIR_Predict,Adaptive,2,5,,,,02-08-17,0.06607672,SCTSCL,0.829426967,,,10
,0.930386431,,,,,,8,40,40,0.05184708,-0.028789114,STAIR_Predict,Adaptive,2,4,,,,02-08-17,0.066020408,SCTSCL,0.829717576,,,10
,0.930393395,,,,,,6,40,40,0.051826943,-0.028740546,STAIR_Predict,Adaptive,2,4,,,,02-08-17,0.065999841,SCTSCL,0.829823653,,,10
,0.930471777,,,,,,4,56,40,0.051777879,-0.028668596,STAIR_Predict,Adaptive,2,5,,,,02-08-17,0.06593209,SCTSCL,0.830172857,,,10
,0.930471777,,,,,,4,70,40,0.051777879,-0.028668596,STAIR_Predict,Adaptive,2,5,,,,02-08-17,0.06593209,SCTSCL,0.830172857,,,10
,0.930547287,,,,,,4,40,40,0.051698658,-0.028520482,STAIR_Predict,Adaptive,2,4,,,,02-08-17,0.065844455,SCTSCL,0.830624017,,,10
,0.929725763,,,,,,,56,40,0.050355092,-0.024183548,STAIR_Predict,global,2,5,,,,02-08-17,0.064380022,SCTSCL,0.838074346,,,10
,0.929725763,,,,,,,70,40,0.050355092,-0.024183548,STAIR_Predict,global,2,5,,,,02-08-17,0.064380022,SCTSCL,0.838074346,,,10
,0.944130751,,,,,,,56,40,0.042319367,-0.012300562,STAIR_Predict,LR,4,,,,,02-08-17,0.055129489,SCTSCL,0.881264292,,,20
,0.944130751,,,,,,,70,40,0.042319367,-0.012300562,STAIR_Predict,LR,4,,,,,02-08-17,0.055129489,SCTSCL,0.881264292,,,20
,0.944170311,,,,,,8,56,40,0.042305649,-0.011726772,STAIR_Predict,Adaptive,4,,,,,02-08-17,0.055091916,SCTSCL,0.881426083,,,20
,0.944170311,,,,,,8,70,40,0.042305649,-0.011726772,STAIR_Predict,Adaptive,4,,,,,02-08-17,0.055091916,SCTSCL,0.881426083,,,20
,0.944213472,,,,,,6,56,40,0.042264263,-0.011288754,STAIR_Predict,Adaptive,4,,,,,02-08-17,0.055053484,SCTSCL,0.88159146,,,20
,0.944213472,,,,,,6,70,40,0.042264263,-0.011288754,STAIR_Predict,Adaptive,4,,,,,02-08-17,0.055053484,SCTSCL,0.88159146,,,20
,0.944263622,,,,,,4,56,40,0.042205209,-0.010715436,STAIR_Predict,Adaptive,4,,,,,02-08-17,0.054997978,SCTSCL,0.881830102,,,20
,0.944263622,,,,,,4,70,40,0.042205209,-0.010715436,STAIR_Predict,Adaptive,4,,,,,02-08-17,0.054997978,SCTSCL,0.881830102,,,20
,0.944385499,,,,,,,40,40,0.042170468,-0.011722225,STAIR_Predict,LR,4,,,,,02-08-17,0.054972615,SCTSCL,0.881939067,,,20
,0.944404304,,,,,,8,40,40,0.042178302,-0.011337986,STAIR_Predict,Adaptive,4,,,,,02-08-17,0.054953607,SCTSCL,0.8820207,,,20
,0.944433468,,,,,,6,40,40,0.042150378,-0.010927859,STAIR_Predict,Adaptive,4,,,,,02-08-17,0.054924896,SCTSCL,0.882143943,,,20
,0.944501524,,,,,,4,40,40,0.042097672,-0.010333071,STAIR_Predict,Adaptive,4,,,,,02-08-17,0.054858588,SCTSCL,0.882428335,,,20
,0.944719559,,,,,,,40,40,0.042059626,-0.001796562,STAIR_Predict,global,4,,,,,02-08-17,0.054117551,SCTSCL,0.885583228,,,20
,0.944848408,,,,,,,56,40,0.041980535,-0.00179816,STAIR_Predict,global,4,,,,,02-08-17,0.054020915,SCTSCL,0.885991483,,,20
,0.944848408,,,,,,,70,40,0.041980535,-0.00179816,STAIR_Predict,global,4,,,,,02-08-17,0.054020915,SCTSCL,0.885991483,,,20
,0.981286722,,,,6,,,56,40,0.02875441,0.020829152,ESTAIR,LR,6,,,,,02-08-17,0.037810855,SCTSCL,0.944147011,,9,30
,0.981286722,,,,6,,,70,40,0.02875441,0.020829152,ESTAIR,LR,6,,,,,02-08-17,0.037810855,SCTSCL,0.944147011,,9,30
,0.981372909,,,,8,,,56,40,0.028857388,0.020886967,ESTAIR,LR,6,,,,,02-08-17,0.037872504,SCTSCL,0.943964732,,9,30
,0.981372909,,,,8,,,70,40,0.028857388,0.020886967,ESTAIR,LR,6,,,,,02-08-17,0.037872504,SCTSCL,0.943964732,,9,30
,0.981179036,,,,8,,,56,40,0.028987898,0.020958499,ESTAIR,LR,6,,,,,02-08-17,0.038043325,SCTSCL,0.943458106,,7,30
,0.981179036,,,,8,,,70,40,0.028987898,0.020958499,ESTAIR,LR,6,,,,,02-08-17,0.038043325,SCTSCL,0.943458106,,7,30
,0.981072812,,,,6,,,56,40,0.028917767,0.020955987,ESTAIR,LR,6,,,,,02-08-17,0.03805756,SCTSCL,0.943415786,,7,30
,0.981072812,,,,6,,,70,40,0.028917767,0.020955987,ESTAIR,LR,6,,,,,02-08-17,0.03805756,SCTSCL,0.943415786,,7,30
,0.980974451,,,,4,,,56,40,0.029022331,0.021140841,ESTAIR,LR,6,,,,,02-08-17,0.038201705,SCTSCL,0.942986343,,9,30
,0.980974451,,,,4,,,70,40,0.029022331,0.021140841,ESTAIR,LR,6,,,,,02-08-17,0.038201705,SCTSCL,0.942986343,,9,30
,0.981129988,,,,8,,,56,40,0.029070996,0.02102687,ESTAIR,LR,6,,,,,02-08-17,0.038206821,SCTSCL,0.942971069,,5,30
,0.981129988,,,,8,,,70,40,0.029070996,0.02102687,ESTAIR,LR,6,,,,,02-08-17,0.038206821,SCTSCL,0.942971069,,5,30
,0.980979981,,,,6,,,56,40,0.029066726,0.02107405,ESTAIR,LR,6,,,,,02-08-17,0.038238959,SCTSCL,0.94287509,,5,30
,0.980979981,,,,6,,,70,40,0.029066726,0.02107405,ESTAIR,LR,6,,,,,02-08-17,0.038238959,SCTSCL,0.94287509,,5,30
,0.981042388,,,,8,,,56,40,0.02911372,0.02102317,ESTAIR,LR,6,,,,,02-08-17,0.038281964,SCTSCL,0.942746528,,3,30
,0.981042388,,,,8,,,70,40,0.02911372,0.02102317,ESTAIR,LR,6,,,,,02-08-17,0.038281964,SCTSCL,0.942746528,,3,30
,0.981001808,,,,6,,,56,40,0.029105727,0.02107037,ESTAIR,LR,6,,,,,02-08-17,0.038292804,SCTSCL,0.942714097,,3,30
,0.981001808,,,,6,,,70,40,0.029105727,0.02107037,ESTAIR,LR,6,,,,,02-08-17,0.038292804,SCTSCL,0.942714097,,3,30
,0.980762937,,,,6,,,56,40,0.029163466,0.021166706,ESTAIR,LR,4,,,,,02-08-17,0.038324346,SCTSCL,0.942619685,,9,20
,0.980762937,,,,6,,,70,40,0.029163466,0.021166706,ESTAIR,LR,4,,,,,02-08-17,0.038324346,SCTSCL,0.942619685,,9,20
,0.981082258,,,,6,,,40,40,0.029312832,0.021380851,ESTAIR,LR,6,,,,,02-08-17,0.038345007,SCTSCL,0.942557802,,7,30
,0.980868707,,,,4,,,56,40,0.029138277,0.021221803,ESTAIR,LR,6,,,,,02-08-17,0.038357434,SCTSCL,0.942520562,,7,30
,0.980868707,,,,4,,,70,40,0.029138277,0.021221803,ESTAIR,LR,6,,,,,02-08-17,0.038357434,SCTSCL,0.942520562,,7,30
,0.981136713,,,,8,,,40,40,0.029395185,0.021399082,ESTAIR,LR,6,,,,,02-08-17,0.038361367,SCTSCL,0.942508775,,7,30
,0.980858325,,,,8,,,56,40,0.029265741,0.021234165,ESTAIR,LR,4,,,,,02-08-17,0.038380249,SCTSCL,0.942452166,,9,20
,0.980858325,,,,8,,,70,40,0.029265741,0.021234165,ESTAIR,LR,4,,,,,02-08-17,0.038380249,SCTSCL,0.942452166,,9,20
,0.98094402,,,,4,,,56,40,0.029229815,0.021268275,ESTAIR,LR,6,,,,,02-08-17,0.038448303,SCTSCL,0.942247901,,3,30
,0.98094402,,,,4,,,70,40,0.029229815,0.021268275,ESTAIR,LR,6,,,,,02-08-17,0.038448303,SCTSCL,0.942247901,,3,30
,0.980876342,,,,4,,,56,40,0.02925561,0.021304441,ESTAIR,LR,6,,,,,02-08-17,0.038486158,SCTSCL,0.942134124,,5,30
,0.980876342,,,,4,,,70,40,0.02925561,0.021304441,ESTAIR,LR,6,,,,,02-08-17,0.038486158,SCTSCL,0.942134124,,5,30
,0.980982853,,,,4,,,40,40,0.029394721,0.021553258,ESTAIR,LR,6,,,,,02-08-17,0.038497419,SCTSCL,0.942100257,,9,30
,0.981099698,,,,8,,,40,40,0.029473702,0.021460446,ESTAIR,LR,6,,,,,02-08-17,0.038518223,SCTSCL,0.94203766,,5,30
,0.98096871,,,,6,,,40,40,0.029471777,0.02150818,ESTAIR,LR,6,,,,,02-08-17,0.038538674,SCTSCL,0.941976096,,5,30
,0.980662513,,,,8,,,56,40,0.02940582,0.021319259,ESTAIR,LR,4,,,,,02-08-17,0.038559967,SCTSCL,0.94191196,,7,20
,0.980662513,,,,8,,,70,40,0.02940582,0.021319259,ESTAIR,LR,4,,,,,02-08-17,0.038559967,SCTSCL,0.94191196,,7,20
,0.981039082,,,,8,,,40,40,0.029485601,0.021436278,ESTAIR,LR,6,,,,,02-08-17,0.038562254,SCTSCL,0.941905069,,3,30
